close,time,ema20,ema50
1109,1517074091376,1108.775531398938,1109.3221027160548
1109,1517074092787,1108.8316485492035,1109.2914262669067
1108.99,1517074093112,1108.8712364119026,1109.2627190033918
1109,1517074094832,1108.903427308927,1109.2376981459258
1108.99,1517074095242,1108.9250704816952,1109.214107846314
1108.99,1517074096880,1108.9413028612714,1109.192764241903
1108.98,1517074097260,1108.9509771459534,1109.1725009807694
1108.99,1517074099235,1108.960732859465,1109.155119934982
1108.99,1517074100260,1108.9680496445988,1109.1393942268885
1108.99,1517074101693,1108.973537233449,1109.12516620528
1109,1517074102821,1108.9801529250867,1109.113245614301
1109,1517074104256,1108.985114693815,1109.102460317701
1107.83,1517074105177,1108.6963360203613,1108.981273620777
1108.88,1517074106390,1108.7422520152709,1108.9716285140364
1108.88,1517074107633,1108.776689011453,1108.96290198889
1107.8,1517074108964,1108.5325167585897,1108.8521494185195
1108.99,1517074109326,1108.6468875689422,1108.8652780453272
1108.88,1517074110500,1108.7051656767067,1108.8666801362483
1107.81,1517074110845,1108.48137425753,1108.766043932796
1107.8,1517074111933,1108.3110306931476,1108.6740397487201
1108.88,1517074112241,1108.4532730198607,1108.6936550107469
1108,1517074113540,1108.3399547648955,1108.6275926287708
1108,1517074114701,1108.2549660736718,1108.567821902221
1107.8,1517074116030,1108.1412245552538,1108.4946960067714
1108,1517074117193,1108.1059184164403,1108.4475821013646
1108,1517074119236,1108.0794388123302,1108.404955234568
1108,1517074120945,1108.0595791092476,1108.3663880693712
1108,1517074122070,1108.0446843319357,1108.3314939675263
1108.88,1517074122152,1108.2535132489518,1108.3837326372857
1108,1517074123165,1108.1901349367138,1108.34718667183
1107.8,1517074124526,1108.0926012025354,1108.2950736554653
1108.88,1517074125555,1108.2894509019015,1108.3507809263733
1107.8,1517074125618,1108.1670881764262,1108.298325600052
1107.99,1517074126680,1108.1228161323197,1108.26896125719
1108,1517074127908,1108.0921120992398,1108.2433458993623
1107.78,1517074129137,1108.0140840744298,1108.1992177184707
1108,1517074130673,1108.0105630558223,1108.1802446024258
1107.8,1517074131892,1107.9579222918667,1108.1440308307663
1107.8,1517074133131,1107.9184417189,1108.111265989741
1108.87,1517074134417,1108.1563312891751,1108.1835263716705
1108.88,1517074135589,1108.3372484668814,1108.2498571934161
1108.98,1517074137227,1108.4979363501611,1108.319394603567
1108.98,1517074137373,1108.6184522626208,1108.3823094032273
1109,1517074139684,1108.7138391969656,1108.4411370791104
1109,1517074140094,1108.7853793977242,1108.494362119195
1109,1517074140295,1108.839034548293,1108.5425181078433
1108.9,1517074141733,1108.8542759112197,1108.5765640023344
1110,1517074143269,1109.1407069334148,1108.7121293354455
1109.99,1517074148901,1109.353030200061,1108.8338313034983
1109.99,1517074150247,1109.5122726500458,1108.943942607927
1108.88,1517074150844,1109.3542044875344,1108.9378528357436
1108.88,1517074152384,1109.2356533656507,1108.9323430418633
1109.75,1517074155045,1109.364240024238,1109.0102151331143
1108.9,1517074157343,1109.2481800181786,1108.9997184537701
1108.9,1517074159510,1109.161135013634,1108.990221458173
1108.9,1517074161294,1109.0958512602256,1108.981628938347
1108.9,1517074162358,1109.0468884451693,1108.9738547537427
1108.9,1517074163431,1109.010166333877,1108.966820967672
1108.9,1517074164453,1108.9826247504077,1108.960457065989
1108.9,1517074165901,1108.9619685628059,1108.9546992501805
1109.05,1517074167412,1108.9839764221044,1108.963775512068
1109.11,1517074168594,1109.0154823165783,1108.9777016537757
1109.05,1517074169763,1109.0241117374337,1108.9845872105589
1109.05,1517074170904,1109.0305838030754,1108.9908170000294
1108.89,1517074172454,1108.9954378523066,1108.981215380979
1108.9,1517074172600,1108.97157838923,1108.9734805827904
1108.89,1517074173728,1108.9511837919226,1108.965530051096
1108.88,1517074175015,1108.933387843942,1108.957384331944
1108.9,1517074175020,1108.9250408829566,1108.9519191574732
1109.04,1517074176010,1108.9537806622175,1108.9603078091425
1109,1517074182192,1108.965335496663,1108.9640880177956
1109.04,1517074183515,1108.9840016224973,1108.9713177303865
1109.04,1517074185151,1108.998001216873,1108.977858898921
1109,1517074190791,1108.998500912655,1108.9799675752145
1109,1517074191931,1108.9988756844912,1108.9818754251942
1109,1517074193137,1108.9991567633683,1108.9836015751757
1109,1517074193651,1108.9993675725264,1108.9851633299209
1109.04,1517074194880,1109.0095256793948,1108.9903858699283
1109,1517074198335,1109.007144259546,1108.9913015013638
1109,1517074199693,1109.0053581946595,1108.9921299298053
1109,1517074200819,1109.0040186459946,1108.9928794603
1109.04,1517074201741,1109.013013984496,1108.9973671307475
1109.02,1517074203380,1109.0147604883718,1108.999522642105
1109.04,1517074204742,1109.0210703662788,1109.0033776285711
1109.04,1517074207157,1109.025802774709,1109.0068654734691
1109.74,1517074208294,1109.2043520810319,1109.0766878093293
1109.02,1517074208297,1109.158264060774,1109.0712889703454
1109.03,1517074210279,1109.1261980455804,1109.0673566874555
1109.05,1517074212288,1109.1071485341854,1109.0657036696025
1109.74,1517074213362,1109.265361400639,1109.1299223677356
1109.05,1517074217306,1109.2115210504792,1109.1223107136655
1109.07,1517074218825,1109.1761407878594,1109.1173287409354
1109.07,1517074223245,1109.1496055908945,1109.1128212417987
1109.07,1517074224269,1109.1297041931707,1109.1087430282942
1109.07,1517074225318,1109.114778144878,1109.1050532160757
1109.07,1517074227413,1109.1035836086585,1109.1017148145447
1109.07,1517074228151,1109.0951877064938,1109.0986943560167
1109.07,1517074229327,1109.0888907798703,1109.0959615602055
1109.03,1517074230462,1109.0741680849028,1109.0896795068527
1109.74,1517074231130,1109.2406260636772,1109.1516147919144
1109.08,1517074232469,1109.2004695477578,1109.1447943355415
1109.73,1517074236252,1109.3328521608182,1109.2005282083471
1109.08,1517074237276,1109.2696391206136,1109.1890493313617
1109.07,1517074238500,1109.2197293404602,1109.1777112998036
1109.08,1517074239198,1109.184797005345,1109.1684054617272
1109.08,1517074240369,1109.1585977540087,1109.1599858939435
1109.08,1517074241536,1109.1389483155065,1109.1523681897584
1109.73,1517074243828,1109.2867112366298,1109.2073807431148
1109.08,1517074245560,1109.2350334274724,1109.1952492437704
1109.1,1517074246286,1109.2012750706044,1109.1861778872208
1109.73,1517074248130,1109.3334563029534,1109.2379704693903
1109.1,1517074249474,1109.275092227215,1109.2248304246866
1109.74,1517074250690,1109.3913191704112,1109.2738941937641
1109.09,1517074251713,1109.3159893778084,1109.2563804610247
1109.09,1517074253249,1109.2594920333563,1109.2405347028318
1109.72,1517074254376,1109.3746190250172,1109.286198064467
1109.09,1517074255312,1109.3034642687628,1109.267512534518
1109.09,1517074256536,1109.2500982015722,1109.2506065788496
1109.72,1517074257960,1109.367573651179,1109.2953107141973
1109.09,1517074259701,1109.2981802383842,1109.2757573128451
1109.09,1517074260213,1109.246135178788,1109.2580661401933
1109.09,1517074261204,1109.2071013840912,1109.2420598411272
1109.09,1517074261304,1109.1778260380684,1109.227577951496
1109.1,1517074263287,1109.1583695285512,1109.2154276704011
1109.1,1517074264823,1109.1437771464134,1109.2044345589343
1109.08,1517074266358,1109.12783285981,1109.1925836485595
1109.09,1517074268200,1109.1183746448576,1109.1828137772682
1109.09,1517074269327,1109.1112809836432,1109.1739743699093
1109.09,1517074270862,1109.1059607377324,1109.1659768108702
1109.09,1517074271272,1109.1019705532992,1109.1587409241206
1109.09,1517074272399,1109.0989779149745,1109.1521941694425
1109.71,1517074274037,1109.251733436231,1109.2053185342575
1109.09,1517074275369,1109.2113000771733,1109.194335816709
1109.09,1517074277193,1109.18097505788,1109.1843990722607
1109.09,1517074279260,1109.15823129341,1109.1754086844264
1109.09,1517074280386,1109.1411734700575,1109.1672745240048
1109.1,1517074281589,1109.130880102543,1109.1608674264805
1109.5,1517074282947,1109.2231600769073,1109.1931657668158
1109.09,1517074283255,1109.1898700576805,1109.1833404556905
1109.09,1517074284402,1109.1649025432605,1109.174450888482
1109.09,1517074286735,1109.1461769074454,1109.1664079467218
1109.1,1517074288889,1109.134632680584,1109.1600833803675
1109.09,1517074290012,1109.123474510438,1109.1534087727134
1109.09,1517074291955,1109.1151058828284,1109.1473698419788
1109.09,1517074293557,1109.1088294121214,1109.1419060475046
1109.02,1517074295030,1109.086622059091,1109.1302959477423
1109.02,1517074295229,1109.0699665443183,1109.1197915717669
1109.5,1517074296566,1109.1774749082388,1109.1560018982652
1109.09,1517074297163,1109.155606181179,1109.1497160031922
1109.1,1517074298168,1109.1417046358843,1109.1449811457453
1109.11,1517074299228,1109.1337784769132,1109.1416496080553
1109.11,1517074300547,1109.127833857685,1109.1386353596693
1109.12,1517074300917,1109.1258753932636,1109.1368605635103
1109.12,1517074302560,1109.1244065449478,1109.1352547955569
1109.13,1517074304171,1109.125804908711,1109.1347543388372
1109.14,1517074305324,1109.1293536815333,1109.1352539256145
1109.15,1517074306794,1109.13451526115,1109.1366583136512
1109.15,1517074308649,1109.1383864458626,1109.1379289504464
1109.16,1517074309475,1109.143789834397,1109.1400309551657
1109.1,1517074311312,1109.1328423757977,1109.136218483245
1109.13,1517074313262,1109.1321317818483,1109.1356262467455
1109.29,1517074315206,1109.1715988363862,1109.1503285089602
1109.15,1517074316666,1109.1661991272897,1109.1502972223927
1109.15,1517074321654,1109.1621493454672,1109.1502689154981
1109.1,1517074322703,1109.1466120091004,1109.1454813997364
1109.1,1517074322990,1109.1349590068253,1109.1411498378568
1109.1,1517074324112,1109.126219255119,1109.13723080568
1109.01,1517074325238,1109.0971644413391,1109.1251135860914
1109.01,1517074325357,1109.0753733310044,1109.114150387416
1109.01,1517074326775,1109.0590299982532,1109.1042313029002
1109.01,1517074327344,1109.04677249869,1109.0952568931002
1109.13,1517074329335,1109.0675793740174,1109.098565760424
1109.13,1517074333510,1109.083184530513,1109.1015594975265
1110,1517074334826,1109.312388397885,1109.1871252596668
1109.1,1517074335275,1109.2592912984137,1109.178827615889
1109.1,1517074339985,1109.2194684738101,1109.1713202238996
1109.1,1517074341931,1109.1896013553576,1109.1645278216233
1109.02,1517074342852,1109.147201016518,1109.150763267183
1109.1,1517074344388,1109.1354007623886,1109.1459286703084
1109.15,1517074345421,1109.1390505717914,1109.1463164159934
1109.99,1517074349202,1109.3517879288436,1109.226667233518
1109.99,1517074350434,1109.5113409466326,1109.2993655922305
1109.99,1517074351476,1109.6310057099745,1109.3651402977323
1109.99,1517074352273,1109.7207542824808,1109.4246507455673
1109.99,1517074353486,1109.7880657118606,1109.4784935317036
1109.99,1517074353809,1109.8385492838954,1109.527208433446
1109.99,1517074355243,1109.8764119629216,1109.5712838207369
1110,1517074359238,1109.9073089721912,1109.6121139330476
1109.99,1517074360449,1109.9279817291433,1109.648103082281
1109.99,1517074361595,1109.9434862968574,1109.6806646934924
1109.99,1517074362255,1109.955114722643,1109.710125198874
1109.99,1517074363642,1109.9638360419822,1109.7367799418384
1109.99,1517074364357,1109.9703770314866,1109.7608961378537
1109.99,1517074366237,1109.975282773615,1109.7827155532962
1109.99,1517074368146,1109.9789620802112,1109.8024569291726
1109.2,1517074369810,1109.7842215601584,1109.7450800787753
1109.16,1517074371218,1109.6281661701187,1109.689358166511
1109.99,1517074373061,1109.718624627589,1109.7179907220814
1109.99,1517074374291,1109.7864684706917,1109.7438963675975
1110,1517074375112,1109.8398513530187,1109.7682871897312
1110,1517074376748,1109.879888514764,1109.7903550764233
1110.01,1517074378396,1109.912416386073,1109.8112736405735
1110.2,1517074379823,1109.9843122895547,1109.848295198614
1110.2,1517074385189,1110.038234217166,1109.881790893984
1110,1517074386373,1110.0286756628745,1109.8930489040808
1110.2,1517074387959,1110.0715067471558,1109.9222823417874
1110.8,1517074389343,1110.253630060367,1110.0058744997125
1110,1517074390410,1110.1902225452752,1110.0053150235494
1110.94,1517074394671,1110.3776669089566,1110.0943326403542
1110.94,1517074395897,1110.5182501817176,1110.174872388892
1111,1517074396038,1110.638687636288,1110.2534559709022
1111,1517074397402,1110.729015727216,1110.3245554022449
1111,1517074397690,1110.7967617954118,1110.388883459174
1110.02,1517074400300,1110.6025713465588,1110.3537517011573
1110.02,1517074401437,1110.4569285099192,1110.3219658248565
1110.02,1517074405554,1110.3476963824394,1110.29320717487
1110.98,1517074406960,1110.5057722868296,1110.3586160153586
1110.02,1517074407991,1110.3843292151223,1110.3263668710388
1110.02,1517074408131,1110.2932469113416,1110.297189073797
1111,1517074409312,1110.469935183506,1110.364123447721
1111,1517074411517,1110.6024513876296,1110.4246831193668
1111,1517074412177,1110.7018385407223,1110.4794752032367
1110.99,1517074413682,1110.7738789055418,1110.5280966124521
1110.51,1517074414694,1110.7079091791563,1110.526373125552
1110.04,1517074416223,1110.5409318843672,1110.4800518754994
1110.04,1517074419347,1110.4156989132753,1110.438142173071
1110.51,1517074420328,1110.4392741849565,1110.4449857756356
1111,1517074421525,1110.5794556387173,1110.497844273194
1111,1517074423148,1110.684591729038,1110.545668628128
1111,1517074423153,1110.7634437967786,1110.588938282592
1111,1517074424265,1110.8225828475838,1110.628087017583
1111,1517074425389,1110.8669371356877,1110.6635073016228
1111,1517074426628,1110.9002028517657,1110.6955542252776
1111,1517074427232,1110.9251521388242,1110.7245490609655
1111,1517074428226,1110.9438641041181,1110.7507824837307
1112.55,1517074429538,1111.3453980780887,1110.9221365328992
1112,1517074430713,1111.5090485585665,1111.0247901964326
1112,1517074430715,1111.631786418925,1111.1176673205819
1112,1517074431738,1111.7238398141938,1111.201699004336
1112,1517074432995,1111.7928798606454,1111.2777276705897
1112,1517074434090,1111.844659895484,1111.346515511486
1112,1517074435222,1111.883494921613,1111.4087521294396
1112,1517074436245,1111.9126211912098,1111.4650614504453
1112,1517074437780,1111.9344658934074,1111.5160079789744
1112.01,1517074437962,1111.9533494200555,1111.5630548381196
1112,1517074439014,1111.9650120650417,1111.6046686630605
1111.01,1517074440340,1111.7262590487812,1111.5480335522927
1111.01,1517074440400,1111.5471942865859,1111.496792261598
1111.01,1517074441736,1111.4128957149394,1111.4504310938269
1111.01,1517074442176,1111.3121717862045,1111.4084852753672
1112.54,1517074443822,1111.6191288396535,1111.516248582475
1111.02,1517074444846,1111.4693466297401,1111.4689868127157
1111.04,1517074446537,1111.362009972305,1111.4281309257904
1112.01,1517074448224,1111.5240074792289,1111.483547028096
1112,1517074449250,1111.6430056094216,1111.5327330254202
1112,1517074450375,1111.7322542070663,1111.5772346420467
1112,1517074450990,1111.7991906552998,1111.6174980094709
1112,1517074452212,1111.8493929914748,1111.6539267704736
1113,1517074453243,1112.137044743606,1111.7821242209047
1112,1517074454400,1112.1027835577047,1111.8028742951042
1112.99,1517074454728,1112.3245876682786,1111.9159338860466
1112,1517074456008,1112.243440751209,1111.9239401826135
1112,1517074456013,1112.1825805634066,1111.9311839747454
1112.99,1517074457166,1112.384435422555,1112.0320235961983
1111.11,1517074458465,1112.0658265669163,1111.9442118251318
1112.93,1517074460206,1112.2818699251873,1112.0380964132146
1112.93,1517074461250,1112.4439024438905,1112.123039611956
1112.93,1517074462459,1112.5654268329179,1112.199892982246
1111.13,1517074462971,1112.2065701246884,1112.0979984125083
1112.93,1517074463893,1112.3874275935163,1112.1772366589362
1112.93,1517074464953,1112.5230706951372,1112.2489284057042
1112,1517074465072,1112.392303021353,1112.2252209384942
1112.92,1517074466464,1112.5242272660148,1112.2913903729234
1112.91,1517074466979,1112.6206704495112,1112.350305575502
1112.9,1517074468417,1112.6905028371334,1112.4026574254542
1112.82,1517074472495,1112.72287712785,1112.4424043373156
1112,1517074473539,1112.5421578458877,1112.4002705909045
1112.8,1517074473841,1112.6066183844157,1112.4383400584375
1112.99,1517074475157,1112.7024637883117,1112.4908791004912
1112.79,1517074475162,1112.7243478412338,1112.5193668052063
1112,1517074476284,1112.5432608809253,1112.4699032999486
1112.5,1517074477569,1112.532445660694,1112.4727696523344
1112.5,1517074478558,1112.5243342455205,1112.4753630187786
1112.48,1517074481260,1112.5132506841405,1112.4758046360378
1112.5,1517074482610,1112.5099380131055,1112.478108956415
1112.01,1517074483596,1112.384953509829,1112.4335271510422
1112.5,1517074485626,1112.4137151323719,1112.439857898562
1112.5,1517074486319,1112.4352863492788,1112.4455857177466
1112.01,1517074487752,1112.3289647619592,1112.4041013636754
1112.01,1517074489391,1112.2492235714694,1112.3665679004682
1113,1517074490697,1112.4369176786022,1112.4268947670903
1112.09,1517074493282,1112.3501882589517,1112.3948095511769
1112.3,1517074498350,1112.3376411942138,1112.3857800701123
1113,1517074499836,1112.5032308956604,1112.444277206292
1113,1517074500632,1112.6274231717452,1112.4972031866453
1113,1517074501781,1112.720567378809,1112.545088597441
1112.3,1517074502088,1112.6154255341066,1112.521746826256
1113,1517074503318,1112.71156915058,1112.567294747565
1112.3,1517074504892,1112.608676862935,1112.5418381049399
1113,1517074507049,1112.7065076472013,1112.585472571136
1113,1517074508566,1112.779880735401,1112.6249513738849
1112.31,1517074510389,1112.6624105515507,1112.5949560049435
1113,1517074510895,1112.746807913663,1112.6335316235204
1113,1517074512953,1112.810105935247,1112.6684333736612
1112.32,1517074514992,1112.6875794514353,1112.6352492428362
1113,1517074516425,1112.7656845885765,1112.669987410185
1113,1517074516835,1112.8242634414323,1112.7014171806436
1113,1517074518474,1112.8681975810741,1112.72985363963
1112.32,1517074520042,1112.7311481858055,1112.690819959665
1112.32,1517074521238,1112.6283611393542,1112.6555037730302
1112.32,1517074523492,1112.5512708545157,1112.6235510327415
1113,1517074524516,1112.6634531408868,1112.6594033153374
1112.09,1517074524584,1112.520089855665,1112.6051744281624
1113,1517074526431,1112.6400673917487,1112.6427768635754
1112.09,1517074528461,1112.5025505438116,1112.5901314479968
1112.09,1517074529490,1112.3994129078587,1112.5424998815208
1112.01,1517074529575,1112.302059680894,1112.4917856070904
1111.81,1517074531072,1112.1790447606704,1112.4268536445102
1111.81,1517074533618,1112.0867835705028,1112.3681056783662
1113.99,1517074534763,1112.562587677877,1112.5225718042361
1111.25,1517074536525,1112.2344407584078,1112.401374489547
1111.28,1517074537119,1111.9958305688058,1112.2945769191138
1111.32,1517074538032,1111.8268729266042,1112.2017600696743
1113.97,1517074539585,1112.362654694953,1112.3701638725624
1111.38,1517074540924,1112.1169910212147,1112.2758625513661
1111.37,1517074542129,1111.930243265911,1112.1895899274266
1111.37,1517074542205,1111.7901824494334,1112.111533743862
1111.39,1517074544014,1111.690136837075,1112.0428162444466
1111.41,1517074545399,1111.6201026278063,1111.98254803069
1111.42,1517074546610,1111.5700769708546,1111.928972027767
1111.42,1517074546715,1111.532557728141,1111.880498501313
1111.43,1517074547840,1111.5069182961058,1111.8375938821403
1111.44,1517074548991,1111.4901887220794,1111.799727798127
1111.5,1517074550185,1111.4926415415596,1111.7711822935435
1111.51,1517074551218,1111.4969811561698,1111.7463077893965
1111.52,1517074552779,1111.5027358671273,1111.724754666597
1111.52,1517074554314,1111.5070519003455,1111.7052542221593
1111.52,1517074555748,1111.510288925259,1111.687610962906
1111.52,1517074556260,1111.5127166939442,1111.6716480140578
1111.52,1517074558338,1111.5145375204581,1111.6572053460525
1111.52,1517074560356,1111.5159031403437,1111.644138170238
1111.52,1517074560359,1111.5169273552578,1111.6323154873583
1111.39,1517074561493,1111.4851955164434,1111.6092378218955
1111.6,1517074563326,1111.5138966373324,1111.6083580293339
1111.97,1517074565958,1111.6279224779994,1111.6428001217782
1111.97,1517074567313,1111.7134418584997,1111.6739620149422
1111.96,1517074569165,1111.7750813938746,1111.7012037278048
1111.39,1517074570237,1111.678811045406,1111.6715652775376
1111.39,1517074571335,1111.6066082840546,1111.6447495368197
1112,1517074572133,1111.704956213041,1111.6785829142655
1111.99,1517074574554,1111.7762171597808,1111.7082416843355
1112,1517074575922,1111.8321628698357,1111.7360281905892
1112,1517074576435,1111.8741221523767,1111.761168362914
1112,1517074577970,1111.9055916142825,1111.7839142331127
1111.39,1517074578355,1111.776693710712,1111.746398591864
1111.22,1517074579506,1111.637520283034,1111.6962653926387
1111.99,1517074579816,1111.7256402122755,1111.7242401171493
1111.99,1517074581349,1111.7917301592065,1111.7495505821828
1111.99,1517074582336,1111.841297619405,1111.772450526737
1111.99,1517074584524,1111.8784732145537,1111.7931695241907
1111.99,1517074584527,1111.9063549109153,1111.8119152837917
1112,1517074586469,1111.9297661831865,1111.8298281139066
1112,1517074588209,1111.94732463739,1111.8460349602012
1112,1517074589439,1111.9604934780425,1111.860698297325
1112,1517074590599,1111.9703701085318,1111.873965126151
1112,1517074592001,1111.9777775813989,1111.8859684474698
1112,1517074597434,1111.983333186049,1111.89682859533
1112,1517074599475,1111.9874998895368,1111.9066544433938
1111.99,1517074600675,1111.9881249171526,1111.9145921154516
1111.99,1517074601010,1111.9885936878645,1111.921773818742
1112.1,1517074602137,1112.0164452658983,1111.9387477407665
1111.99,1517074603263,1112.0098339494236,1111.9436289083126
1111.99,1517074604288,1112.0048754620677,1111.948045202759
1111.99,1517074605212,1112.0011565965508,1111.9520408977344
1111.22,1517074607154,1111.8058674474132,1111.8823227169978
1111.22,1517074607156,1111.65940058556,1111.819244362998
1111.22,1517074608178,1111.54955043917,1111.7621734712839
1111.22,1517074609202,1111.4671628293775,1111.7105379025902
1111.22,1517074610198,1111.4053721220332,1111.6638200071054
1111.12,1517074612273,1111.3340290915248,1111.6120276254765
1111.13,1517074613503,1111.2830218186436,1111.566120232574
1111.13,1517074614604,1111.2447663639828,1111.5245849723287
1111.22,1517074616473,1111.238574772987,1111.495576879726
1111.35,1517074618213,1111.2664310797404,1111.4817124149902
1111,1517074619238,1111.1998233098052,1111.435835042134
1111,1517074620876,1111.1498674823538,1111.394326942883
1111,1517074621872,1111.1124006117652,1111.3567719959417
1111.35,1517074623744,1111.1718004588238,1111.3561270439473
1111.39,1517074628249,1111.226350344118,1111.3593530397618
1111.4,1517074629467,1111.2697627580883,1111.363224178832
1111.22,1517074630912,1111.2573220685663,1111.349583780848
1111.22,1517074631322,1111.2479915514248,1111.3372424683862
1111.22,1517074633267,1111.2409936635686,1111.3260765190162
1111.22,1517074634658,1111.2357452476765,1111.3159739933956
1111.22,1517074636362,1111.2318089357575,1111.3068336130723
1112,1517074639104,1111.423856701818,1111.3728494594463
1110.02,1517074640394,1111.0728925263634,1111.2440066537847
1111.22,1517074641195,1111.1096693947725,1111.2417203058053
1110.02,1517074642382,1110.8372520460794,1111.1253659909667
1110.02,1517074643548,1110.6329390345595,1111.020093039446
1110.02,1517074648130,1110.4797042759196,1110.9248460833082
1112,1517074650983,1110.8597782069396,1111.0272416944217
1110.03,1517074658162,1110.6523336552048,1110.932266294953
1112,1517074660609,1110.9892502414036,1111.0339552192431
1112,1517074662145,1111.2419376810526,1111.1259594840772
1110.03,1517074664398,1110.9389532607895,1111.0215823903554
1110.03,1517074670012,1110.7117149455921,1110.9271459722263
1111.97,1517074671160,1111.026286209194,1111.026465403443
1111,1517074676704,1111.0197146568955,1111.0239448888292
1111,1517074678324,1111.0147859926717,1111.0216644232264
1111,1517074678696,1111.0110894945037,1111.0196011448238
1111,1517074683854,1111.0083171208778,1111.0177343691264
1110.03,1517074685287,1110.7637378406582,1110.9236644292096
1110.03,1517074692591,1110.5803033804937,1110.8385535311895
1110.03,1517074694303,1110.4427275353703,1110.761548432981
1111.96,1517074696450,1110.8220456515278,1110.875686677459
1110.56,1517074697269,1110.7565342386458,1110.8456212796057
1110.56,1517074701058,1110.7074006789844,1110.8184192529766
1110.03,1517074702491,1110.5380505092382,1110.743331705074
1110.03,1517074703894,1110.4110378819287,1110.6753953522098
1110.98,1517074706369,1110.5532784114466,1110.704405318666
1110.1,1517074708636,1110.4399588085848,1110.6468429073645
1110.03,1517074710069,1110.3374691064387,1110.588095963806
1110.98,1517074710581,1110.498101829829,1110.6254201577292
1110.98,1517074711640,1110.6185763723718,1110.659189666517
1111.97,1517074713039,1110.956432279279,1110.7840287458964
1110.03,1517074714052,1110.7248242094593,1110.7122164843825
1110.03,1517074715557,1110.5511181570944,1110.64724348587
1110.02,1517074717597,1110.4183386178206,1110.5875060110252
1110.02,1517074719081,1110.3187539633655,1110.533457819499
1110.03,1517074720002,1110.246565472524,1110.4855094557372
1110.03,1517074721132,1110.192424104393,1110.44212760281
1110.03,1517074724204,1110.1518180782948,1110.4028773549232
1110.02,1517074725225,1110.118863558721,1110.3664128449304
1110.02,1517074731062,1110.0941476690407,1110.3334211454132
1110.03,1517074732832,1110.0781107517805,1110.3045238934692
1110.02,1517074733214,1110.0635830638353,1110.2774263798053
1110.02,1517074734684,1110.0526872978764,1110.2529095817285
1110.02,1517074737514,1110.0445154734075,1110.230727716802
1110.02,1517074740073,1110.0383866050556,1110.21065841044
1110.02,1517074741615,1110.0337899537917,1110.1925004665884
1110.03,1517074742757,1110.0328424653437,1110.1770242316752
1110.03,1517074743698,1110.0321318490078,1110.1630219238966
1110.03,1517074745155,1110.0315988867558,1110.15035316924
1110.03,1517074752566,1110.0311991650667,1110.1388909626455
1110.03,1517074754410,1110.0308993738,1110.1285203947746
1110.03,1517074755670,1110.0306745303499,1110.1191375000342
1110.03,1517074759224,1110.0305058977624,1110.1106482143166
1111.12,1517074760664,1110.3028794233219,1110.2067769558103
1110.03,1517074762630,1110.2346595674915,1110.189941055257
1110.03,1517074764347,1110.1834946756185,1110.1747085738039
1110.03,1517074765470,1110.145121006714,1110.16092680487
1110.03,1517074765625,1110.1163407550355,1110.1484575853588
1110.03,1517074767314,1110.0947555662765,1110.1371759105627
1110.03,1517074768483,1110.0785666747074,1110.1269686809853
1110.03,1517074769258,1110.0664250060306,1110.1177335685106
1110.03,1517074770486,1110.0573187545228,1110.1093779905573
1110.03,1517074775537,1110.0504890658922,1110.1018181819327
1109.1,1517074777040,1109.8128667994192,1110.0064069265106
1109.96,1517074777156,1109.8496500995643,1110.001987219224
1109.15,1517074779499,1109.6747375746731,1109.920845579298
1112.8,1517074781060,1110.4560531810048,1110.195050762222
1109.17,1517074781162,1110.1345398857536,1110.0974268801058
1109.17,1517074782605,1109.8934049143152,1110.009100510572
1110.05,1517074784630,1109.9325536857364,1110.0129957000413
1112.76,1517074786154,1110.6394152643022,1110.2746151571803
1110.07,1517074786313,1110.4970614482265,1110.2551279993536
1110.07,1517074787691,1110.3902960861699,1110.23749676132
1110.08,1517074788305,1110.3127220646275,1110.2224970697657
1110.09,1517074789648,1110.2570415484706,1110.2098783012166
1110.09,1517074790353,1110.215281161353,1110.1984613201482
1112.47,1517074792196,1110.7789608710148,1110.414798337277
1110.12,1517074792333,1110.614220653261,1110.3867223051554
1110.11,1517074793663,1110.4881654899457,1110.3603677999026
1111.29,1517074794347,1110.6886241174593,1110.4489041999118
1110.14,1517074795576,1110.5514680880945,1110.419484752301
1110.17,1517074798988,1110.456101066071,1110.395724299701
1110.17,1517074800856,1110.3845757995532,1110.3742267473485
1112.41,1517074802334,1110.8909318496649,1110.5681099142678
1112.38,1517074803972,1111.2631988872486,1110.7406708748138
1110.29,1517074805789,1111.0198991654365,1110.6977498391173
1110.28,1517074807353,1110.8349243740774,1110.6579641401536
1112.34,1517074824727,1111.211193280558,1110.8181580315675
1110.28,1517074825756,1110.9783949604184,1110.766904885704
1110.28,1517074827013,1110.8037962203139,1110.7205329918274
1110.28,1517074827015,1110.6728471652355,1110.6785774687962
1110.15,1517074828549,1110.5421353739266,1110.6282367574822
1110.15,1517074829657,1110.444101530445,1110.5826903996267
1110.15,1517074831363,1110.3705761478338,1110.5414817901385
1110.15,1517074832952,1110.3154321108755,1110.5041978101253
1110.15,1517074836229,1110.2740740831566,1110.4704646853515
1110.28,1517074840894,1110.2755555623673,1110.4523251915086
1111.19,1517074842083,1110.5041666717757,1110.5225799351745
1110.15,1517074844363,1110.4156250038318,1110.4870961318245
1110.1,1517074845653,1110.3367187528738,1110.4502298335556
1110.09,1517074845958,1110.2750390646554,1110.4159222303597
1110.15,1517074847120,1110.2437792984915,1110.3905963036589
